NurseID,NurseName,DOB,Gender,Phone,City,Department
N012596,Nurse_12596,1994-01-06,M,9546245869,City_59,ICU
N012597,Nurse_12597,1995-06-19,M,3333563236,City_72,Surgery
N012598,Nurse_12598,1987-11-13,M,6485535413,City_22,ICU
N012599,Nurse_12599,1968-04-28,F,7269093189,City_24,Pediatrics
N012600,Nurse_12600,1999-08-11,F,8410838109,City_79,ER
N012601,Nurse_12601,1968-09-20,F,6514707443,City_26,Surgery
N012602,Nurse_12602,1960-03-24,M,3658265542,City_20,General
N012603,Nurse_12603,1987-01-08,F,2657770245,City_1,Surgery
N012604,Nurse_12604,1968-05-09,F,6892920505,City_44,General
N012605,Nurse_12605,1973-03-24,F,5258377348,City_61,ER
N012606,Nurse_12606,1973-01-17,M,2668117190,City_66,ICU
N012607,Nurse_12607,1979-01-20,M,2621670300,City_21,Pediatrics
N012608,Nurse_12608,1967-05-13,M,1772576254,City_45,Pediatrics
N012609,Nurse_12609,1979-11-11,M,9816899246,City_39,Surgery
N012610,Nurse_12610,1975-09-19,F,2639112809,City_56,ER
N012611,Nurse_12611,1972-12-22,F,2432607578,City_3,Surgery
N012612,Nurse_12612,1999-03-19,F,7539209537,City_78,General
N012613,Nurse_12613,1966-12-10,M,8904410940,City_93,Surgery
N012614,Nurse_12614,1974-09-20,M,1347333343,City_8,General
N012615,Nurse_12615,1992-04-11,M,3534259270,City_80,General
N012616,Nurse_12616,1977-07-31,M,5047842841,City_45,Surgery
N012617,Nurse_12617,1984-01-04,F,6051029602,City_81,Pediatrics
N012618,Nurse_12618,1981-06-04,F,9786346800,City_84,Pediatrics
N012619,Nurse_12619,1967-04-02,M,4896949462,City_75,General
N012620,Nurse_12620,1965-02-03,F,4921356071,City_54,ICU
N012621,Nurse_12621,1986-10-30,F,4599748166,City_74,ICU
N012622,Nurse_12622,1990-11-01,F,3495687184,City_90,ER
N012623,Nurse_12623,1985-02-19,M,2280467054,City_84,General
N012624,Nurse_12624,1976-02-05,F,4871248429,City_63,ER
N012625,Nurse_12625,1978-10-24,F,1380412588,City_52,General
N012626,Nurse_12626,1979-02-13,F,4808480862,City_37,Surgery
N012627,Nurse_12627,1962-05-15,F,3004572923,City_80,Surgery
N012628,Nurse_12628,1982-05-21,M,9062123760,City_35,ICU
N012629,Nurse_12629,1985-11-21,F,5489050888,City_96,ICU
N012630,Nurse_12630,1987-05-17,M,7075180950,City_29,General
N012631,Nurse_12631,1985-02-14,M,3201529654,City_39,ICU
N012632,Nurse_12632,1981-05-27,M,9479158870,City_31,Pediatrics
N012633,Nurse_12633,1995-11-26,F,6199502290,City_39,ICU
N012634,Nurse_12634,1987-12-16,F,4845955395,City_15,Pediatrics
N012635,Nurse_12635,1972-04-04,F,1425703585,City_24,General
N012636,Nurse_12636,1983-07-13,M,5320281252,City_92,ICU
N012637,Nurse_12637,1976-02-08,F,1497802552,City_72,General
N012638,Nurse_12638,1983-08-25,F,1666591298,City_15,Pediatrics
N012639,Nurse_12639,1979-06-18,F,3836694266,City_50,Surgery
N012640,Nurse_12640,1974-05-30,F,9789685153,City_16,General
N012641,Nurse_12641,1985-09-15,M,4884815379,City_15,Surgery
N012642,Nurse_12642,1982-08-30,F,1485488632,City_62,General
N012643,Nurse_12643,1993-10-25,F,5287122544,City_22,ICU
N012644,Nurse_12644,1973-05-20,F,2374356129,City_25,Pediatrics
N012645,Nurse_12645,1994-08-08,F,2575206591,City_19,Pediatrics
N012646,Nurse_12646,1970-11-23,F,7228601026,City_41,ICU
N012647,Nurse_12647,1981-06-09,F,9028596033,City_31,Pediatrics
N012648,Nurse_12648,1987-04-25,M,3847061469,City_70,General
N012649,Nurse_12649,1974-06-03,F,1611902503,City_6,ICU
N012650,Nurse_12650,1991-08-02,F,7542750550,City_70,ER
N012651,Nurse_12651,1979-05-20,M,3685952499,City_86,ER
N012652,Nurse_12652,1993-06-24,M,5534623233,City_31,ICU
N012653,Nurse_12653,1977-07-24,M,2771258023,City_59,General
N012654,Nurse_12654,1971-08-14,M,6740537070,City_39,Pediatrics
N012655,Nurse_12655,1963-02-08,F,7668586495,City_23,Surgery
N012656,Nurse_12656,1965-01-03,M,6084744734,City_61,Surgery
N012657,Nurse_12657,1995-07-23,F,1771135303,City_99,General
N012658,Nurse_12658,1992-08-23,M,8058006633,City_83,ER
N012659,Nurse_12659,1965-10-16,M,2395848766,City_98,Pediatrics
N012660,Nurse_12660,1985-09-27,M,1209629499,City_38,ICU
N012661,Nurse_12661,1989-02-21,M,1351947047,City_24,ER
N012662,Nurse_12662,1991-05-24,F,4616858699,City_55,ICU
N012663,Nurse_12663,1989-08-28,M,4634439117,City_8,General
N012664,Nurse_12664,1991-10-08,F,3861534020,City_16,ER
N012665,Nurse_12665,1990-07-06,F,5843729162,City_39,General
N012666,Nurse_12666,1963-05-27,M,9096179134,City_12,General
N012667,Nurse_12667,1990-09-27,M,6543100185,City_94,ICU
N012668,Nurse_12668,1961-06-10,F,2985144868,City_11,General
N012669,Nurse_12669,1976-12-08,M,9721407477,City_87,Pediatrics
N012670,Nurse_12670,1992-01-29,M,2096969977,City_88,ICU
N012671,Nurse_12671,1970-01-28,F,2141211344,City_58,Surgery
N012672,Nurse_12672,1977-10-19,F,7347401671,City_41,ICU
N012673,Nurse_12673,1980-02-26,M,9077268409,City_52,General
N012674,Nurse_12674,1967-02-21,F,6063765100,City_64,General
N012675,Nurse_12675,1984-03-22,F,5519551758,City_22,ICU
N012676,Nurse_12676,1992-04-11,F,1847503650,City_12,Pediatrics
N012677,Nurse_12677,1976-10-07,M,2052866035,City_41,General
N012678,Nurse_12678,1975-04-27,M,8448745165,City_85,ICU
N012679,Nurse_12679,1965-09-13,F,6821358724,City_1,ER
N012680,Nurse_12680,1964-03-29,F,6864429508,City_62,Surgery
N012681,Nurse_12681,1991-08-29,F,9771185153,City_82,ER
N012682,Nurse_12682,1982-05-12,M,2939506506,City_93,Surgery
N012683,Nurse_12683,1997-04-17,F,1373557234,City_8,Pediatrics
N012684,Nurse_12684,1987-04-25,M,9909565460,City_9,Surgery
N012685,Nurse_12685,1979-03-20,F,7452575656,City_19,ER
N012686,Nurse_12686,1963-10-04,M,3198002555,City_51,Surgery
N012687,Nurse_12687,1993-08-05,F,4227654124,City_55,ICU
N012688,Nurse_12688,1998-05-29,F,4025880001,City_71,ER
N012689,Nurse_12689,1962-05-21,F,4276371506,City_92,Surgery
N012690,Nurse_12690,1968-06-27,M,8339377148,City_61,Surgery
N012691,Nurse_12691,1964-07-10,F,6038609476,City_2,Pediatrics
N012692,Nurse_12692,1962-01-27,F,4377112890,City_4,ER
N012693,Nurse_12693,1997-05-02,F,1857704702,City_12,ICU
N012694,Nurse_12694,1992-09-24,F,2766351371,City_81,ER
N012695,Nurse_12695,1987-10-04,F,5708230292,City_99,Surgery
N012696,Nurse_12696,1980-07-29,F,4464928908,City_78,Surgery
N012697,Nurse_12697,1992-08-18,M,4780803217,City_77,Pediatrics
N012698,Nurse_12698,1973-04-19,F,7367369134,City_45,Pediatrics
N012699,Nurse_12699,1986-08-24,F,3394804649,City_55,ICU
N012700,Nurse_12700,1982-08-06,M,6147928334,City_68,General
N012701,Nurse_12701,1999-02-27,M,5909006008,City_94,General
N012702,Nurse_12702,1971-06-28,M,8920025007,City_99,ER
N012703,Nurse_12703,1984-03-03,F,9463544118,City_99,ER
N012704,Nurse_12704,1998-01-21,M,6824372583,City_76,General
N012705,Nurse_12705,1979-02-13,M,7161904346,City_82,Pediatrics
N012706,Nurse_12706,1976-05-16,M,4999564141,City_36,ICU
N012707,Nurse_12707,1989-08-24,F,5301423181,City_12,ER
N012708,Nurse_12708,1972-03-23,M,8949991130,City_99,General
N012709,Nurse_12709,1977-04-01,F,9895965211,City_59,ICU
N012710,Nurse_12710,1972-09-22,M,9812916107,City_82,ER
N012711,Nurse_12711,1995-03-12,M,2446335425,City_20,ER
N012712,Nurse_12712,1989-05-16,M,8696685453,City_94,ER
N012713,Nurse_12713,1973-09-29,M,7273648999,City_21,Pediatrics
N012714,Nurse_12714,1968-03-06,M,6477586366,City_20,Pediatrics
N012715,Nurse_12715,1991-04-29,F,7078865771,City_61,Surgery
N012716,Nurse_12716,1963-08-26,M,6748115587,City_59,ICU
N012717,Nurse_12717,1980-01-30,M,3247189173,City_88,Pediatrics
N012718,Nurse_12718,1995-08-09,F,4090029258,City_9,Surgery
N012719,Nurse_12719,1995-04-01,M,7697768262,City_58,Pediatrics
N012720,Nurse_12720,1993-10-08,F,5521495526,City_39,ICU
N012721,Nurse_12721,1993-04-04,F,2518293147,City_90,ER
N012722,Nurse_12722,1984-02-12,M,8715998826,City_61,General
N012723,Nurse_12723,1976-09-25,M,5332808005,City_96,ICU
N012724,Nurse_12724,1983-06-19,M,7521974281,City_37,General
N012725,Nurse_12725,1961-11-30,M,4736896203,City_93,Pediatrics
N012726,Nurse_12726,1961-11-16,M,6093586393,City_17,ER
N012727,Nurse_12727,1971-04-11,M,1446965587,City_5,Surgery
N012728,Nurse_12728,1996-04-28,M,5920398050,City_54,ER
N012729,Nurse_12729,1986-02-06,M,2495930959,City_33,Surgery
N012730,Nurse_12730,1976-10-04,F,2145250495,City_73,Surgery
N012731,Nurse_12731,1973-01-11,F,7419874245,City_24,General
N012732,Nurse_12732,1973-07-31,M,3208712177,City_56,ER
N012733,Nurse_12733,1989-10-29,M,3875033149,City_53,ICU
N012734,Nurse_12734,1993-04-28,M,7837912558,City_55,Pediatrics
N012735,Nurse_12735,1979-08-04,M,7328480597,City_82,General
N012736,Nurse_12736,1991-03-25,M,4514115603,City_8,General
N012737,Nurse_12737,1985-01-30,F,2197701423,City_55,General
N012738,Nurse_12738,1967-06-07,M,1935346781,City_42,Pediatrics
N012739,Nurse_12739,1976-01-28,M,8200233546,City_39,ICU
N012740,Nurse_12740,1975-03-17,F,3443622234,City_76,Pediatrics
N012741,Nurse_12741,1967-05-11,M,7423420163,City_100,General
N012742,Nurse_12742,1992-02-05,F,3981712618,City_10,Pediatrics
N012743,Nurse_12743,1967-02-01,F,9473946977,City_21,ICU
N012744,Nurse_12744,1993-01-06,M,3785325499,City_85,Pediatrics
N012745,Nurse_12745,1963-04-18,F,9149419457,City_4,ER
N012746,Nurse_12746,1975-03-04,M,3557638148,City_28,ICU
N012747,Nurse_12747,1964-10-05,F,6317915368,City_56,ER
N012748,Nurse_12748,1985-01-25,F,2999678681,City_77,ICU
N012749,Nurse_12749,1971-12-29,F,5501556249,City_10,Surgery
N012750,Nurse_12750,1995-02-16,M,5877956760,City_7,Pediatrics
N012751,Nurse_12751,1976-02-10,M,4716902729,City_26,ICU
N012752,Nurse_12752,1989-02-04,M,1788910525,City_96,Surgery
N012753,Nurse_12753,1982-09-18,M,8717451401,City_64,Surgery
N012754,Nurse_12754,1979-10-23,M,2676524968,City_96,Pediatrics
N012755,Nurse_12755,1968-07-21,M,3129560906,City_42,ICU
N012756,Nurse_12756,1992-08-31,F,1807834393,City_71,ICU
N012757,Nurse_12757,1985-07-01,F,5238993962,City_48,ICU
N012758,Nurse_12758,1965-06-22,F,7751332023,City_41,Pediatrics
N012759,Nurse_12759,1981-07-04,F,8425418690,City_20,ER
N012760,Nurse_12760,1975-10-02,M,8962592925,City_36,Surgery
N012761,Nurse_12761,1997-06-22,M,9562123073,City_97,ICU
N012762,Nurse_12762,1984-08-13,M,7270942107,City_66,ICU
N012763,Nurse_12763,1997-07-26,M,1891830229,City_66,General
N012764,Nurse_12764,1972-12-26,M,2273118636,City_73,Pediatrics
N012765,Nurse_12765,1961-10-17,F,6725789035,City_45,ER
N012766,Nurse_12766,1982-07-04,M,4295696477,City_36,ICU
N012767,Nurse_12767,1994-03-10,M,7080719114,City_19,Surgery
N012768,Nurse_12768,1975-05-25,F,9567507616,City_80,Pediatrics
N012769,Nurse_12769,1965-11-18,F,8194833635,City_23,General
N012770,Nurse_12770,1989-02-26,M,9679590189,City_83,ICU
N012771,Nurse_12771,1968-01-05,M,2245520962,City_56,General
N012772,Nurse_12772,1982-03-10,F,3056783201,City_79,General
N012773,Nurse_12773,1991-02-13,F,9864170033,City_41,General
N012774,Nurse_12774,1983-06-08,M,9777683123,City_92,ER
N012775,Nurse_12775,1999-09-28,F,7662943378,City_91,ICU
N012776,Nurse_12776,1971-12-26,F,2651437986,City_84,ER
N012777,Nurse_12777,1970-05-14,F,7992026162,City_11,Pediatrics
N012778,Nurse_12778,1978-07-07,M,9869176812,City_19,General
N012779,Nurse_12779,1966-06-05,M,4549695834,City_49,General
N012780,Nurse_12780,1974-06-19,M,7729564492,City_71,Surgery
N012781,Nurse_12781,1967-04-19,M,6232222070,City_45,Surgery
N012782,Nurse_12782,1967-09-29,M,5250723047,City_79,Surgery
N012783,Nurse_12783,1974-09-04,F,6208352439,City_77,ICU
N012784,Nurse_12784,1992-12-09,M,4281329667,City_71,Pediatrics
N012785,Nurse_12785,1967-12-20,M,2208803802,City_53,Surgery
N012786,Nurse_12786,1968-11-23,F,3534612443,City_70,Pediatrics
N012787,Nurse_12787,1986-03-12,M,9467158064,City_58,General
N012788,Nurse_12788,1981-08-01,M,7858105717,City_72,Surgery
N012789,Nurse_12789,1975-03-10,M,2426704336,City_80,ER
N012790,Nurse_12790,1974-11-11,F,1171172621,City_58,ER
N012791,Nurse_12791,1967-03-16,F,1314573075,City_53,General
N012792,Nurse_12792,1990-01-27,F,4069353593,City_14,Surgery
N012793,Nurse_12793,1975-07-25,F,6705861215,City_7,ICU
N012794,Nurse_12794,1988-06-27,M,4183209366,City_51,Surgery
N012795,Nurse_12795,1988-05-19,M,2639017184,City_42,General
N012796,Nurse_12796,1989-11-16,F,7148748880,City_44,General
N012797,Nurse_12797,1968-02-09,M,2317262177,City_76,ICU
N012798,Nurse_12798,1967-09-22,F,7626689812,City_52,Pediatrics
N012799,Nurse_12799,1962-06-11,M,9211975240,City_66,General
N012800,Nurse_12800,1987-12-23,M,3653977977,City_51,Surgery
N012801,Nurse_12801,1991-04-19,F,9228821709,City_24,Surgery
N012802,Nurse_12802,1993-10-21,M,1905658443,City_52,ER
N012803,Nurse_12803,1996-07-18,M,3461695956,City_59,ER
N012804,Nurse_12804,1963-10-28,M,6620859120,City_2,Surgery
N012805,Nurse_12805,1997-10-09,M,2244684451,City_81,ICU
N012806,Nurse_12806,1963-07-01,F,2292813383,City_23,Pediatrics
N012807,Nurse_12807,1972-07-27,M,7689638497,City_92,ICU
N012808,Nurse_12808,1981-07-01,M,8857792963,City_16,Pediatrics
N012809,Nurse_12809,1982-04-25,M,3244232854,City_37,ICU
N012810,Nurse_12810,1987-09-19,M,6704192585,City_9,Surgery
N012811,Nurse_12811,1992-09-07,M,8129397217,City_60,ICU
N012812,Nurse_12812,1994-12-10,M,8968010184,City_50,Pediatrics
N012813,Nurse_12813,1992-05-13,M,2289933680,City_77,Surgery
N012814,Nurse_12814,1998-10-10,F,2345507143,City_52,Surgery
N012815,Nurse_12815,1982-06-27,F,6874968058,City_30,Pediatrics
N012816,Nurse_12816,1960-04-07,F,8415013869,City_89,Pediatrics
N012817,Nurse_12817,1978-11-11,F,4230853853,City_52,Surgery
N012818,Nurse_12818,1994-03-16,F,5027973486,City_21,ER
N012819,Nurse_12819,1984-11-19,F,7165159783,City_8,ICU
N012820,Nurse_12820,1960-11-20,F,1501176088,City_17,ICU
N012821,Nurse_12821,1984-03-09,F,1775420211,City_11,Surgery
N012822,Nurse_12822,1988-11-19,M,7359247740,City_36,General
N012823,Nurse_12823,1986-01-13,F,9268463589,City_51,General
N012824,Nurse_12824,1983-03-10,M,4122088448,City_73,ER
N012825,Nurse_12825,1985-05-27,M,8124947644,City_86,ER
N012826,Nurse_12826,1967-12-07,F,2578401387,City_66,ER
N012827,Nurse_12827,1966-09-09,F,9969240630,City_88,ER
N012828,Nurse_12828,1982-02-01,M,4402155093,City_70,ER
N012829,Nurse_12829,1967-01-19,F,8682017434,City_24,Surgery
N012830,Nurse_12830,1995-03-13,F,6524809039,City_6,Pediatrics
N012831,Nurse_12831,1971-02-27,M,7027025057,City_19,ER
N012832,Nurse_12832,1979-01-31,M,6306553982,City_36,ICU
N012833,Nurse_12833,1968-09-26,M,4491991290,City_91,Pediatrics
N012834,Nurse_12834,1977-11-13,M,3897517589,City_67,Surgery
N012835,Nurse_12835,1995-04-09,M,6734334298,City_30,ICU
N012836,Nurse_12836,1995-10-16,M,4192806484,City_20,ER
N012837,Nurse_12837,1961-10-15,M,1193521683,City_95,Surgery
N012838,Nurse_12838,1978-11-29,M,1250250821,City_35,Pediatrics
N012839,Nurse_12839,1977-02-26,F,1937739578,City_31,ICU
N012840,Nurse_12840,1971-04-08,F,5282048865,City_15,Pediatrics
N012841,Nurse_12841,1985-05-04,F,9724545237,City_79,ICU
N012842,Nurse_12842,1996-08-15,M,7382906938,City_89,ER
N012843,Nurse_12843,1987-02-05,F,4462401366,City_28,Surgery
N012844,Nurse_12844,1977-04-19,M,2890259018,City_79,General
N012845,Nurse_12845,1985-02-26,F,2909275809,City_85,Surgery
N012846,Nurse_12846,1973-12-05,M,9390875995,City_67,Surgery
N012847,Nurse_12847,1961-02-11,M,2006196454,City_21,ER
N012848,Nurse_12848,1985-01-26,M,4416537691,City_57,General
N012849,Nurse_12849,1986-03-11,F,8830678734,City_44,ER
N012850,Nurse_12850,1983-11-18,M,7197436058,City_70,ICU
N012851,Nurse_12851,1966-02-24,M,2843951571,City_55,ER
N012852,Nurse_12852,1992-12-31,M,4742833592,City_58,ER
N012853,Nurse_12853,1961-06-26,F,2222481817,City_25,ICU
N012854,Nurse_12854,1961-05-20,M,7522615412,City_97,Surgery
N012855,Nurse_12855,1961-02-22,M,4289452817,City_51,ICU
N012856,Nurse_12856,1979-11-08,M,6863119492,City_86,ICU
N012857,Nurse_12857,1980-05-07,M,6056499950,City_21,General
N012858,Nurse_12858,1987-04-16,F,4139640050,City_38,ICU
N012859,Nurse_12859,1980-07-03,F,4305034250,City_35,Surgery
N012860,Nurse_12860,1999-07-01,M,2997877089,City_80,ER
N012861,Nurse_12861,1981-10-28,F,5533914085,City_49,General
N012862,Nurse_12862,1970-05-12,F,7967070800,City_62,ICU
N012863,Nurse_12863,1965-08-04,F,4595769032,City_24,Pediatrics
N012864,Nurse_12864,1960-08-18,F,6449504020,City_39,ICU
N012865,Nurse_12865,1998-11-07,M,3038844120,City_77,Pediatrics
N012866,Nurse_12866,1996-06-14,F,5332291336,City_10,ICU
N012867,Nurse_12867,1979-08-24,M,7030830723,City_96,ER
N012868,Nurse_12868,1973-06-12,F,9852860485,City_85,ER
N012869,Nurse_12869,1984-07-10,M,4389948054,City_36,Pediatrics
N012870,Nurse_12870,1985-07-06,M,7058899365,City_62,ICU
N012871,Nurse_12871,1985-07-07,F,2683667461,City_4,Surgery
N012872,Nurse_12872,1982-10-02,M,8795883662,City_76,Pediatrics
N012873,Nurse_12873,1992-09-27,F,5609924717,City_80,Pediatrics
N012874,Nurse_12874,1970-11-07,F,3361852708,City_8,ICU
N012875,Nurse_12875,1988-11-09,M,7087397810,City_21,ER
N012876,Nurse_12876,1996-10-28,F,2829891728,City_41,ICU
N012877,Nurse_12877,1996-08-01,M,6060394815,City_22,Surgery
N012878,Nurse_12878,1969-11-14,M,6278261401,City_95,ICU
N012879,Nurse_12879,1992-07-02,M,2113945293,City_40,General
N012880,Nurse_12880,1985-07-05,F,3348164627,City_53,General
N012881,Nurse_12881,1964-08-28,M,9247549107,City_60,ER
N012882,Nurse_12882,1994-07-24,M,3490889817,City_29,Surgery
N012883,Nurse_12883,1998-04-29,M,1692867247,City_30,General
N012884,Nurse_12884,1972-09-25,F,7711677880,City_33,Surgery
N012885,Nurse_12885,1999-01-15,M,2792852441,City_43,General
N012886,Nurse_12886,1966-05-04,F,2289375131,City_74,Pediatrics
N012887,Nurse_12887,1988-12-24,M,6132537266,City_78,ER
N012888,Nurse_12888,1990-04-09,F,3240902272,City_53,Pediatrics
N012889,Nurse_12889,1962-09-16,F,3406702711,City_91,Pediatrics
N012890,Nurse_12890,1971-11-26,F,6807108588,City_19,Surgery
N012891,Nurse_12891,1969-09-11,F,1826070711,City_51,Surgery
N012892,Nurse_12892,1979-12-29,M,3651974139,City_42,General
N012893,Nurse_12893,1978-09-06,F,9483946849,City_87,ICU
N012894,Nurse_12894,1974-01-15,F,1091642899,City_71,General
N012895,Nurse_12895,1991-04-13,F,7620196431,City_87,ER
N012896,Nurse_12896,1986-04-08,M,1365839489,City_51,Surgery
N012897,Nurse_12897,1960-02-20,M,5148698624,City_51,ER
N012898,Nurse_12898,1985-03-13,F,9017114320,City_52,Surgery
N012899,Nurse_12899,1986-07-12,M,6482757222,City_42,General
N012900,Nurse_12900,1999-12-26,M,7191833542,City_2,Pediatrics
N012901,Nurse_12901,1968-06-20,M,3332101282,City_80,ICU
N012902,Nurse_12902,1997-03-19,M,6393805325,City_20,General
N012903,Nurse_12903,1998-10-12,F,8379670986,City_46,Surgery
N012904,Nurse_12904,1990-09-05,F,2657379677,City_63,ER
N012905,Nurse_12905,1997-08-10,F,6496624291,City_43,General
N012906,Nurse_12906,1980-12-15,M,1393962695,City_17,General
N012907,Nurse_12907,1964-02-26,M,6338193428,City_78,ER
N012908,Nurse_12908,1992-01-31,M,9649035074,City_27,General
N012909,Nurse_12909,1982-07-30,M,4242071729,City_95,ICU
N012910,Nurse_12910,1970-12-21,M,8403044092,City_57,Pediatrics
N012911,Nurse_12911,1992-03-12,F,3719930362,City_26,ER
N012912,Nurse_12912,1967-02-16,F,9776105622,City_98,Pediatrics
N012913,Nurse_12913,1999-10-29,M,9931055682,City_18,ICU
N012914,Nurse_12914,1984-06-27,F,2004749993,City_78,General
N012915,Nurse_12915,1985-01-05,M,2296301655,City_70,ER
N012916,Nurse_12916,1997-09-17,F,5637837042,City_90,Pediatrics
N012917,Nurse_12917,1990-11-10,F,5646027561,City_66,ER
N012918,Nurse_12918,1973-06-08,F,3438230058,City_10,Pediatrics
N012919,Nurse_12919,1984-08-12,F,2548186818,City_7,Surgery
N012920,Nurse_12920,1960-01-26,M,2903849839,City_16,Surgery
N012921,Nurse_12921,1975-10-16,F,1308613882,City_18,ER
N012922,Nurse_12922,1979-12-01,M,4535809208,City_37,Pediatrics
N012923,Nurse_12923,1973-06-29,M,5109635031,City_83,ER
N012924,Nurse_12924,1987-07-19,F,2868299238,City_93,Pediatrics
N012925,Nurse_12925,1963-02-22,M,4742914838,City_15,ER
N012926,Nurse_12926,1985-05-03,F,2082666691,City_3,ER
N012927,Nurse_12927,1972-11-16,F,9065670075,City_5,Surgery
N012928,Nurse_12928,1982-03-31,M,9927782915,City_71,Pediatrics
N012929,Nurse_12929,1960-03-31,M,6753690851,City_32,Surgery
N012930,Nurse_12930,1975-11-02,M,6182374607,City_76,Pediatrics
N012931,Nurse_12931,1981-06-15,F,7900976551,City_52,ICU
N012932,Nurse_12932,1972-11-17,F,8292623944,City_97,Pediatrics
N012933,Nurse_12933,1996-11-28,F,9543996490,City_99,ER
N012934,Nurse_12934,1984-03-13,F,1955559778,City_78,General
N012935,Nurse_12935,1963-03-06,F,2284582657,City_28,General
N012936,Nurse_12936,1990-07-02,M,3058082877,City_31,ER
N012937,Nurse_12937,1992-10-08,F,5993542141,City_33,Surgery
N012938,Nurse_12938,1994-08-15,F,5751041895,City_32,ICU
N012939,Nurse_12939,1971-01-25,M,1343774878,City_56,ER
N012940,Nurse_12940,1972-06-25,F,5968876674,City_74,ICU
N012941,Nurse_12941,1985-10-19,F,8050879541,City_12,Surgery
N012942,Nurse_12942,1971-10-30,F,7467298709,City_54,ICU
N012943,Nurse_12943,1976-12-08,F,2777991129,City_9,Pediatrics
N012944,Nurse_12944,1963-11-15,M,7799188755,City_12,Pediatrics
N012945,Nurse_12945,1983-08-01,F,6923667182,City_56,General
N012946,Nurse_12946,1974-11-08,M,1259247900,City_63,Surgery
N012947,Nurse_12947,1978-05-12,F,8284475597,City_71,General
N012948,Nurse_12948,1972-11-14,F,1159099479,City_79,ER
N012949,Nurse_12949,1967-04-24,M,2405833757,City_89,Surgery
N012950,Nurse_12950,1962-02-27,F,5032333760,City_43,General
N012951,Nurse_12951,1968-05-02,M,5674452353,City_80,ER
N012952,Nurse_12952,1965-11-07,M,7063618172,City_29,Pediatrics
N012953,Nurse_12953,1983-11-28,M,3067712604,City_20,General
